"date","time","time_zone","format","text","notes","favorite","date_utc","time_utc","metadata"
"2022-04-17","10:51:22","Horário Padrão de Brasília","QR Code","35220412305443000170590010464820002750365618|20220412152429|3.49||b2k1wls1A6ZFNsMJlBXa36jPPcrw7FZYhLC5Abz+WgcuD+rVzrIXEnD+gIvnN26tnlqE3ihkFZMvxlpj3L/SQ2EwLNr23o7ytWQflYzjPno7gqbEHSxsPbonxcPgnBLaS7fE+b8nhsSqQaaQOTSCnlxgPkjb/HR9/tVgIcY2dc1aUluYRoAdwcY2ekboICncejmhV661LrlyZm0cox2xfQ1ICmy0MFDdl9IgFPAZ0ho1PtTzjwMwI5Bqmkj7TN+Ciz6DTZlY0e7QlHYly5mmc6LrmWqkL+w/SWyf02ea6QqQ0UynAztaJqd9YGR0W6Y19UaYX7tFAvB3gAoEu6PJpA==","","0","2022-04-17","13:51:22",""
"2022-04-17","10:51:26","Horário Padrão de Brasília","QR Code","35220412305443000170590010464820002852494310|20220412154154|10.36||Wf3vNE5vD7ggLdtQvTi53x/cjTDvlYrROS6dUaknMOoCIWJVwLXXnoE+eLMBJC80fgBmYTP+pq8vQyKr5R6tImr5yRIg8hu1Z64tiSecuJx5EdwORXZ7BEOV5yRGsIw6nrYTBmXlS9t6240KSrSa81U3JCNIHwUSdmGhK08F8vOFuMHP01kpvCiS5yar5mZocVQDqo3rVh7cs+dspD3LQCoNpA90i3eDKa4EZyxnO8pAgqkMdtHVGaCRVgTQBpResHxOaL7lVfs/+6WPpXojTXji2bUxzXmQpycZHtd1zWlOInrwdfxK8tctxd2LEYzbtXwI3EmfyNSp2MjzTv2l3g==","","0","2022-04-17","13:51:26","{""ec"":""L""}"
"2022-04-17","10:51:32","Horário Padrão de Brasília","QR Code","35220412305443000170590010464820002986271773|20220412162644|5.00||ZheoWPI+9ARfYQVZdnNj5Q2fRTr2ZmInn58Vum5mCnAUC/ZtW+/lcwW3vZ4gfVaWXQLi4VheFkNiNpwfW/0fNL0l5WGRjEL5KFLYgqpCwyGaZzpyD1O5R3r54S5ItbFIWc9+ww7M5WLjMcEo8++P+nJ44olcXwoNqEH5y3otjpPhjkdUAuBQUpsKiB9qcKxNTIFgq2KcBfnUQWWXgqDjKVabHm+kBy1gWErRQ9fVdmVOU8k5KYkz0iaM3XmYDED+t4JalJXzVd7Z4UBfsfbh6tZipv5mEYJywGpfd5tOSNXunDkL04UHbYsgFpoRb3PWOQqk4g1OOcjSSO1F6vWZfA==","","0","2022-04-17","13:51:32",""
"2022-04-17","10:51:37","Horário Padrão de Brasília","QR Code","35220412305443000170590010464820005932814951|20220413145930|5.48||en4d0rJ1hvUGLwCU1vRjpEJymanDt6lqzb0Avzrk2EVrNfX/0GW7nsRH+gqdd6wbkEuiy5V3Zupi1WyJ0zDQO9GJDSTURGF0asrlaatuPAMELE0uGxO2WdjaPp/wGhB40n+OLZ+FibwJZ5G2Q2LFk0fCh6D85ABI3cfee57Bg/7kpOSUd9veRElRKPZQfbgtWKavVkNarkZ5LUWvnoV/ugpDpSPmuADczaGSgFp3GIukJc6MH8wCR6sJ3RfrhW0hlzg//HuvldKa8REFVwOagnKfnphMTFrtUZ+0JTrCHsN2UY5NSGTaUpouob8il27YtM3KkDHH36760Fi298wUAQ==","","0","2022-04-17","13:51:37","{""ec"":""L""}"
"2022-04-17","10:51:41","Horário Padrão de Brasília","QR Code","35220412305443000170590010464820006322677770|20220413165504|37.31||wfT9n0R9HWvp2ayOcTTZHinmZnLa41dYwzoQbQ03AGYF1ayN3BduiwNIzZ1mRVQx0k1PfJpfaUs3bYehyclzhcUY7HjlSVHYFHQdcFpj2N+/BRVAFc38M0WctwhxWDp52oUd3Qglkl1FTlk4wei6LQCHolHXhwJylmHHp5zX0nX5Vf9yuy71lj0an9kJYBu9/K9jVAl4eRGzsuO+rR7NDhqdREl2CzT3WiCunZuC1y+5VyB9ZKfiVARNZK4wTy7qWlrXhbAeh+gLIMOCVm+FsrFmzz5uNwlhHEbOggFiQ88/najmXA3M2NDw5wspbipcF92F7nEWelUdgNybJn/V1Q==","","0","2022-04-17","13:51:41",""
"2022-04-17","10:52:22","Horário Padrão de Brasília","QR Code","35220412305443000170590010464820005824288306|20220413143811|4.98||E2ZuRRVGKYSJ6hxQf8kB2JqeU/a4fjiEbXwm4nFGDcPOz1lH5X99Lgu2sE8AnF0bwG3RAtoGFiwueno2wyRmZ/9jLYvghwquOi8PYgnwQCafz7FL9fKBHglR9jnVkq4pT7jpivUY7ttksu81GqRS4GVLtyzfNPMNrd+ofXH6aWCFBcvFQJRanH0MTdB3+MQ2lhuqYB70BxJzpxjipGtt5bi9Q8lNTFnT11lUmoxTl3c7B0rA5FXLMjifpZgkAu5siUzrbeJ+noMn3mrCNG2bQn3lxNjhfnFsTfg7SOESs717JUsfn2TRWmZSFplA/+hluRjoyI6jOuA+4OmcUiGA8Q==","","0","2022-04-17","13:52:22",""
"2022-04-17","10:52:27","Horário Padrão de Brasília","QR Code","35220412305443000170590010464820005719486470|20220413140210|4.59||CgGen613gbK9mrCmdEetY5Tlh7200ok9Du9RJky8F1n5Ws46C6vYVY6jFT8cGZxtOl4On6IzVZl7EfGVPAi8AlBKerapEYLz/9V1riDh+whTst3fk9h1Ko5qiwzF7Dso4CvA4o2Uc8QF9kiGK3BjnrJ4jB2FSvfC+hcV8Gj0pCiJbXSdT/NgdKItPypxGk/0IALMWL0DaSTCRs6iE4CvQ2Z5T9t8XOpt3sR0fRb32D+ekQlQW5N7Vz+Iugf92fvxm5vFTJX/gFtzqApdTWUnEnFRISGWUw8HGS6QzvmbyJOMQVpGiDjz3NAmpmI4FY9tnO1ThUHECafTi/TZQKYIXA==","","0","2022-04-17","13:52:27",""
"2022-04-17","10:52:30","Horário Padrão de Brasília","QR Code","35220412305443000170590010464820005768397540|20220413142029|4.58||CJXPxx/rz5lRcisjfD5mln5Xm/FykdZbiYZIousb60xdAslGZEk1C8b/JQn//643LUAcUV9SGrC1lqNNkRsXjH3coOKAM9beAJbQH8xDfCnx2ra/nmRVeKlaWGAX7vABA/+MvRCn5tCFOu2F/9iWBWF5SJvTtqm5TYbQOx6XwVrTyyind8c5BT0YKHzpufiA8Dyv0HDXZyt/EZKTtuztptP75c2sRx6oiUND7jfshvVyU26EsWJ/myOIBYsn5ZXB783xWj3QhF0E2539DBpfSkNj4f8H9BzQnAg+HvI3q9ax4y4oHJPoSGhZbPojAw1dv6hCijb6beZQKqyypqCZKg==","","0","2022-04-17","13:52:30","{""ec"":""L""}"
"2022-04-17","10:52:35","Horário Padrão de Brasília","QR Code","35220412305443000170590010464820005594565133|20220413132638|40.66||Ynl4n1cg8dTieW+w5225jf7fSgvv77Cab5dIuFJPOvVCBNrO9A07ZrLd21sJj/t9LUQ2wgKddNLgX+3Y2t94m7TB/78+XDYAewPlzqUGL+OgTD3Ng6WrB1JrOB4YS5BLG7FXT2AN+JLRALUWp0RAyvjUcI1N7gmDY0VTbg3hTQrow8czARzah1coRPznyCPdYJ2dU9S7Jk705zEIB43qm/6RVnlZbLjaeXyFzOoF4sWBpRDczcJ31qEjlnNKKtRp21aWI4ryDt/ofrFMKCWVUkqt5jF3x2cdei2BMlbq+M2aAma02OJZg9/8w9KSacKq19jpEpv+qcM6mWDqIaJugQ==","","0","2022-04-17","13:52:35","{""ec"":""L""}"
"2022-04-17","10:52:41","Horário Padrão de Brasília","QR Code","35220412305443000170590007194560816446706501|20220413131131|15.98||HLv2a/IsDhxuJnoaubRi/xMsikWAKVJXrpB8SNbYJQ/ITvuxRtxy9SvlduCNnqE+KzOlqK0JonkUdj2lQ5LYin2Pi0h8bqyDI4T+/JfZlCu+mD8NkgQznyVWN42x2rxHXH5KLvLGxhc8Y2WfGcXU1d9+Fnj79V8xlDPJGTbNPF/fBjSRZWBaFggtREjh9pq/GXh15q/jSPGSJSQ9bXEw1SkfdW5XTvDsC4vwfAwjzOVAQAlbSoKfyphPOryEdA13JE8RdSL7wdlhKYG+wmasuOSCXCf8Yj08Tzq10aCGQC+pZk62sb6NsPt4K8upUwupuUrbFi6oRiw0U28gnga8Yg==","","0","2022-04-17","13:52:41","{""ec"":""L""}"
"2022-04-17","10:52:46","Horário Padrão de Brasília","QR Code","35220412305443000170590007194560816380707076|20220413130218|0.99||AtX2WIKAkmbTNeBlKYM7vBP2q8xxXvLeRCvYbl0sndLcaFR1EoDa4V0Pk/ipIXFTaznKLmWiQUKyzZlIkV/V1TCfqPvEhkmst+fkB5bG+eBnVXMSFE4agGrkwRb+d6fC6wavFF0S+7A9/ZI52JA6RXI021WZwiThqCVwHKYew9hdKClxcm+aH2jlNT4ilCL61npJEtCYnErLKDlWmzd0hvtpI210u3B7f8fOVU9OO/NUZ3MDjVkDEnysrFVnQV1Miw9W5hedDX84VoO6v8kfSMGMjAGFdp9T+ldKpctEaw42zU3OLQVSMDr/MUx+Ihb4untJ/XLXQMBYOLh1SoFw6g==","","0","2022-04-17","13:52:46","{""ec"":""L""}"
"2022-04-17","10:52:50","Horário Padrão de Brasília","QR Code","35220412305443000170590010464820005521277855|20220413125523|38.28||Yx8USf9nTSJ/H/bSBMxIyhC/llVBgN3IEmwmlOe+4dEsjR/ICnRea1ng1xRQJAQKiGHja5evFJkMkWwX1w6RjfzSv6Ha91NjODJjCA9ATxQSqgF2bsfy2O5Zv/2f8hOu43vXBGHOQWAVB+y1QFn6J3XIpTBP/mTyBsTnw5XQ3FkjpoDu7vylk+CBWB1KbHvm+8wd208dM42bgpvReb7lbz87Z37GSpS+C/7NrfJpLzhYVH/DYEN//nzVXAVYWGn3Pkbe8BPvhoPx+nI7qywiia8Z57jeOthFAiyrUB4jri8C+UZBk/w6UMvGRuK32USY8Z2/FTkr4uFGy6XZjDCRSA==","","0","2022-04-17","13:52:50","{""ec"":""L""}"
"2022-04-17","10:52:54","Horário Padrão de Brasília","QR Code","35220412305443000170590010464820005530064710|20220413125553|6.63||t8VOwsZhgsrnst28bokS5O5c1ulosTlc5A4SeyBxi8PflVk6l9QC7vqUSBIPw5u04DJDD7pzF2TWrkQeM2RgPUNLYcNV4VLGJmFHCOhkT3ZZkftLU9ZbUOrOs/lH9aWTde1yLyh/2zpzlC7I9S2yeGZWztyvM3jsF0hR2sLm9DFFX9I3mjKz2CO3ok1djREkZoZmfJI2AFHnvTFb90ugVeVib0YnAfhPODwfccSWnLVUbJVros38rINRtMepZcK3HrnOt1q9TrIZ2/eS0pnDA/X4ifd2PcnGsl8P9h5KoDHlvLQsg3k1oQAzTzfkGhiPw8ZulXGds8M10HS/83KJ7A==","","0","2022-04-17","13:52:54","{""ec"":""L""}"
"2022-04-17","10:52:58","Horário Padrão de Brasília","QR Code","35220412305443000170590010464820005507136840|20220413125240|9.78||Ln4muEMGxEbP1ZXUfEYDf0pw1FaPvnrghlgsru1GuMETz+eBzdKoz1M3VkeUquTJ8/ShYZwUvts+ke7EHlgX4S1w7KUAXzCxMixQaMcDah9ehD2LXkZJH5HlLxss7e6TKjnhldYsjv/eGBpzhO5jhAzi+Ew+RyJHgpup2tDyPJiCZ6k32uPonStT1trU7IZov3IOGH8virJAIHvFzKjzXJZKNnR5GnjriTatPPAahJC520d7wVO6qYKPzep3UPQc4c7rvvfKvCljaOtoKxzRvdYLjYNfzf48BpYbaAHqnJvGVlAZS00yGwhfgelVGjC1XCZdeBUieonXjysROR5yHg==","","0","2022-04-17","13:52:58","{""ec"":""L""}"
"2022-04-17","10:53:03","Horário Padrão de Brasília","QR Code","35220412305443000170590010464820005212659460|20220413111139|6.17||oioa2inBOwE1Dk45xtK+rvJPr1b9nBErW6hnJmN0wYeZVwqu+JM2rx5W9CxjaunGE2+9rXaiFJL8dQ3WnHAAk8uyo6gaKgyShrsNDamXf5mQM0z99Govw94sWIsc2C/pGj3wqaV2N9GNyJ4RPL+ISB2MKVrhkNo/20liGMYXjJ/XPwQHlN8FGDa41B1v8cVTrl8xHc14ugOuZIQL7po3W8WxpUh7QKyeCyf0NKVH1+O8U3X+PRmfYfnbreeiKzc9PNGhaSeEAT3Qe6B5f41sNLKfEj7D4mBKaolycK3jtgVHo1IMAn2mP+jx8o+/3fffXpkLPgyoKjQz5ERvowDS+A==","","0","2022-04-17","13:53:03","{""ec"":""L""}"
"2022-04-17","10:53:08","Horário Padrão de Brasília","QR Code","35220412305443000170590010464820005301614534|20220413114123|5.98||QMrkSNQkBg4iI8fm9dRYBQG10jxnKwVe22jf7v3jUHRgkJemiO0IGUg1o4LW832LoYbeqtnXgUHD+GVzMEwDt6PaXxdqY5d1/Jv+/pBAuR2KhgMeRPrMgVPT8lrIvrNVlujGC1OtFM6gUKUrpalUf8gIg7afEocPmP5/oCvYE+lePpTvBm5hn7LQqHoqGYPPN1QzlNaKP+v3NZ7p/XXFqFQLGxfbTT5OFr+gBYto2GoyYKFqEj+BlEr8SBHSW1q/uzD4oNlv1YEnc5m5PHiBdRVVvpUJxSceuakH7g25KGP4fyyGugB4QLwK4U/AKvE+YjM4wa8j8R6ENimm9FjS2Q==","","0","2022-04-17","13:53:08","{""ec"":""L""}"
"2022-04-17","10:53:15","Horário Padrão de Brasília","QR Code","35220412305443000170590010464820005312287297|20220413114356|5.98||EFdURV/R5IAj7hOLy4TQONvANGygFW1iQNBfC0rNpMcAYEJRgNh3hk/iKY9rhHlD97Qy4CuJkhH5wY2JFeYeSjpnkgeEo/yFFZEFKZF7gLRy8XYEa8eBWGmdNZry4AQSdEtZ0ZcSL8jCRRH0T8U47EjUAxVO1GFtEJxYZOfKnpUbZmlDpueBIXrt/5lVNyKdrZitBVg5ME+vpAf26h0msKZAzV4MuMcERazpMbT8st5ctm0T/ILrVcYCL2zmj4AcfeRL0PUvkxiAxRumxFobnO/4OVWUIpbFQRXdZQh0lazk0mBhQdispJSEv/cno9KcQi6jYVYsVON51qaap24Vtw==","","0","2022-04-17","13:53:15","{""ec"":""L""}"
"2022-04-17","10:53:19","Horário Padrão de Brasília","QR Code","35220412305443000170590010464820005385304817|20220413121226|9.91||IPH8lzOMclzK6sY+Y44mXfmlAQBjuTUIiAjCLePicKVJLSa2O3xpI5IfV9jF551+GyRoKOG8MUdZ/Z+21HsgqkOYntRaG0vaGiZzHOhXCzlcLezlkioyzNNlbOUSSEyIUyoq2i968dquR063tPpfgXOZQprGKABTBElstwukFRj4zXduTaPcRyBBuB3qGJz5VauO32BIB+AHTm5e7Y1a3kEg7zHeU6LwkiGQTiNq3PwG5ihGcERqNeGzS4dSCQlSOZDNvYHNy5zILqdfYKOcvggaO31b/38zFWWzLei1RssUeecCYUMK+yZqyXWcUZaGy9frdWANR/thFpjICXtGkA==","","0","2022-04-17","13:53:19","{""ec"":""L""}"
"2022-04-17","10:53:22","Horário Padrão de Brasília","QR Code","35220412305443000170590007194560816455771957|20220413145427|20.93||HujPv4w/IgWtVPaBSVMjps8k3GramO6nUA61bcm7c/UYqS8zFbRXe3ogks0HaCDj7DKHz91iUNGRUlwzOIb1ED7EiVMS/4lAjUh84XuC8lihVwdcjZ6EleVkM86QmEcAqfpBdIrqI6G4PnB6f/SO207g7a6HVgFJdoAvWLfWJT/7J395fV5Df8Ul7xIpWfpCTNbwCSQD1nja18WzBicyK0Zg4bVhXgz/BV46ko+/LTS49ZNSa8R1i4jfsXq3qwqqU8cAZvP5Od/pMR7T7hDhsx2eV90LHD9PvlMGGQxejQEkuuzzdIIEFnsrM7t8I+iKMXUUq15HL9aWO0aWdYoLhg==","","0","2022-04-17","13:53:22",""
"2022-04-17","10:53:31","Horário Padrão de Brasília","QR Code","35220412305443000170590010464820005078729047|20220413104904|24.17||8mxfr/XXHqjMAV6ilQZhRtUShnYHHVGmf40QJ3XsLVvthFeVwlhHI5bKCJAJUwLyxR0JRZ85kk1rruHaC2bBcbZ+PA9KmPl/PyXKg8+/Y/rCG3sts9uhyPTtLCEZVDU8/ciRaFiwUQohkHyIG1SOO6+TnBDBJQtrUyVjDqBQDktB47IHvDF7zHNNCDwnnlPoHfrcWMt8Uj6ZQhPyyWcdt4oxJSui3cPxoIlb5uIHmC9i8TBzWD/mxrjWtcBpdrRuFUiv8zMXCyRhfYKwQXsw4iLohcS3+x8veFEAdiDYqNPTtb6aUZOgeuZuHT6FwFgwAcANu29aR+qG/eKdcIX8Mw==","","0","2022-04-17","13:53:31","{""ec"":""L""}"
"2022-04-17","10:53:36","Horário Padrão de Brasília","QR Code","35220412305443000170590010464820005482911080|20220413125116|3.04||KOc3z9NfW0CVhuj2avv7Sxg7Po79dXLGHBQcVrT96SsCf7ZhYf1rkWyfBl9IrWLVN2bGw/byRqqH0i75cXAfpV5x6FVUvy6YHNJ/XswljtJ0TSlDvft8e5i/1m0DT4fj+SiG//GVCM+GEZSeq+w3sCXwv8+iTl+56/CCoX9rS8GsQEXOJeQJ8UuhGGk07KK9WGiq+g0X1b0F8PwawPUFhLFprV/YHpXux6hbNiR3ckLFV5z4cNkrcsEMnrmIWlKhaAiaFclggpWIRq4/kX2lsEOlritXGFdQnQEhORVBmNR4d6kJSK297TvMyjpq+/UfNALlsM09ULx7M6czyKtKyA==","","0","2022-04-17","13:53:36",""
"2022-04-17","10:53:42","Horário Padrão de Brasília","QR Code","35220412305443000170590010464820005029755137|20220413104034|24.73||1fRhE+LtzbZhjJwawCgJAVJiOHENPkkpg1DEU3g/yZqzT/kp6LenDCMO+zJmPvJIUpPPuSZ/06Yhg3S+HEKPzLcVO3wIXdIejqz5AF5Gjxo2FEtZ48W//osoIOROBu4pUr/Y8JXHNpIPNbag3Zjk2rUMTmcdSiiNSkX9DRfL3HZVP8T4+dexnICO+XmbcglbnRU6IAoZjt4+ub0quObArgy3fI/6/6N2plkaHEDCwqDK8NZRH6tQkKhtrFV/kah6FfjF6zRJAyugJc9+qSQVwReiCU2W6GM0otI0dI7IqxIZSFnTsiKptqhHcnC+JYouF1Gh5j1VQuPCTw2ShAzJ3w==","","0","2022-04-17","13:53:42",""
"2022-04-17","10:53:49","Horário Padrão de Brasília","QR Code","35220412305443000170590010464820004949722143|20220413101349|6.87||J+aJS3VgbN53RM35b9cbVuf6+Pd3sVvofK/RuOFzPzyKbdj7F9UIYaoMasWFyUjDiTj+rm0rTwNJ+cu3JqTtuNJkqCDMUAzgwFibsjDsFG/8zQi/d9OocdFn8X76RqmtKf9vkgldjk4bt7M+MjWaWkjTX3JnIi7aOD7umVOvBXcszedva7zVHpOj66UuI+kcoLs7Ce5fpIK1kiSzjKxmNPj4a3IkFo7aVJ2/D1By6udihPJlu80vnZ6LhCXTkVZd/1OUFF7svXechwfyEMbRDcVF+fq8X6r9Q9pNE0UNr3TabUShURFSrDqzoJehaI4EpJKr322YAQfTWnQzOCBegA==","","0","2022-04-17","13:53:49",""
"2022-04-17","10:53:54","Horário Padrão de Brasília","QR Code","35220412305443000170590010464820005208188997|20220413111106|7.18||p5nSExn6vabkxwqDQJw/VFpmMiI8/3uBeQYYdpnH0jJAB8veTg95F7LuJrSYSdr3sio5BMDiBdxOqMnZCInU0oEi2Sm2ivh2q4tKGEblMPhMFSH/V4CEk4Z0wZ3J/yfF0w1h/xJJ4Y92+ZkHzaGyTyi2ousbxv1Md/qlUSskj14AmFRA9RDqN24BD8lxHAOEUmhqUI/XqC+u4MudQa8EXL+taBWG915UIOFSzII38H2QXkRH3bgn2CaO9/+HG+A7UU8qqdCkwM5Pb9hbpKDtKDa6Cwr9AV+F73YXLEVRD15NPrcPhuPhubfiQ6YGmC6hzTk2PW+ujm4pP2VxRNCE8w==","","0","2022-04-17","13:53:54","{""ec"":""L""}"
"2022-04-17","10:54:00","Horário Padrão de Brasília","QR Code","35220412305443000170590010464820005033573196|20220413104444|52.75||swjTuQ7SG/0iZEdMQtbYzc53e0fETXiAq91XY+V3FWylmcWlpQSw0IdTWuC/Gdgj55kPfs0W06VgwZj21yR0UCeB2jgx0yf/rRlBUzevHQg4K0JEYu6hdlaGCcOdvXZ2DnsxGzx1nIFJE9dBoy4dRjGig7XlFxFXLicL9fbsUkhhdj4oT7OwKaJp+s9HFRqf8E5IhDypfSDK8H6H3c/xuruyYujsN4TIjrnRQx9XelVkXnTSJ7lFRWnK49O/GFQT6Llug6iWZL3CFtfUxuRWdRwtI+wRtbxxD2lqLVSl2hqpDKjWzjeyuVY3fnle3qzg3akHmzyvbypNdREI7aAF+g==","","0","2022-04-17","13:54:00","{""ec"":""L""}"
"2022-04-17","10:54:04","Horário Padrão de Brasília","QR Code","35220412305443000170590010464820004932561451|20220413100823|25.40||UUGTpIrGK8F+0Vq6m7InJ3BtYtD0mMq6Z1ZuJnDpTu5MX0Baq3Wd8o2EyEqr/oSO+cAqYr89tfcbZS6D6Yw+STbmfemqMd6rYjvk6TVHX7wgtGJu9QtHFMTYb+11sGPIphmn5VFEZxUulm8lq03mdDjf4RaA93HDgEzyO8xNmO7LwMS3E7wNkEz+kQnR4ch1WnBY8sfv9MPJIsevwH8YFpKb2z5JAnbRFeGj9W3gPA79r1OUj95Pov/b4OT4h3yOjiO7GbfyV/cHBYTaWRYGy5eCXlrryKBLz3o9tVd/Gy6pGpSwDQllnmBdfJ+yvNPYFMT6jtqrk6GBJgeArHbJUA==","","0","2022-04-17","13:54:04","{""ec"":""L""}"
"2022-04-17","10:54:08","Horário Padrão de Brasília","QR Code","35220412305443000170590010464820004967853521|20220413102228|3.03||UCvaFo6iIjw6rIM5altctZt++NJREwPGGkhWS4Lao5rmVxOpDufUSGf9Xim+BM5jEfHV0F+JD7tPgsniDwG1gxJAGHBK6VHLel11SQxzzW6Ga1Sb5XAj1dQX+tJU9nHazJxov6/CPHqmxfBxyGa0U1iU6o3nXP41iv1+7NAYeAbyk1wz7DE+1DaaxLUT+V9tbz3JojfoxKQ2OIKLXq1SOJteae8G9efBfv3U5CJxKPd6xLNR52wQtub7Vd00WyBv5ZTMY/sEEgmyROGJThyn/vz7IEcGPIc0uX2fUtOxSXTH/jpOq2nKy/887jVbsgdRLKns3EoYVefeAL2NyoERqQ==","","0","2022-04-17","13:54:08","{""ec"":""L""}"
"2022-04-17","10:54:13","Horário Padrão de Brasília","QR Code","35220412305443000170590010464820004987651150|20220413103109|8.77||GaeCkSsikAZKPjnWua3WjHA8okOwwCXQpSKW1AVJDueTwp/s44hoBaayopqGJtZub4yFMQCY0yUuQWQfD4OGWn7/kfNDt4vn9kGldExLeyQOVQH/zeuZYsoBTqEkUduFRU4q08UztRwzboKhrW7D30ttOH1zWMBXfLWQigbPwKcYtOtQ//jq0OpQ7YE8eebUvK7dK1rcl6oG8SZSelYDbfpFCd+yJsO1bCooG3HVtm1xsVwjl2J45PNdJGQhlCuj1Sh0rPtu+TMjqOMaaPrx/UbRRbGEK+uofF63FcUR4JbhGTiR93qWQBJCcdDXRMREtqiRIipjpY+FXtAEP4RioA==","","0","2022-04-17","13:54:13","{""ec"":""L""}"
"2022-04-17","10:54:16","Horário Padrão de Brasília","QR Code","35220412305443000170590007194560816069317709|20220412182455|14.56||WjFkKfkPLNpQdSZAtulu6FJ6Cnet5y8/aYUxyz3sCkhQABCPUhT3WlyWqdRYmMDJznRji67fzSyEiSpTqZLdgJqEW4lyycsXPjQ0SzUqszGVkrRw96uWI0g8WRd9lTJvrnuVztV+4y/midZ3K2Wi+1PhC+HE47Eu3Kj9ThzKhNcPPokZROUwhA6b93Gy9tFMDCQpUhPhtYbpVni6HTFgejZrjt0jlRXzrsMiazt/TlGqrWYitH325voigi5ZYbsN6WhmDiG9TyglJQacRy2vjQiOcufz4oUBa0lzyL3S0ofeJU5FxxnuOiEQtXzNEy5lIFaYeC0b1Rm2iip7Dlo/UA==","","0","2022-04-17","13:54:16","{""ec"":""L""}"
"2022-04-17","10:54:20","Horário Padrão de Brasília","QR Code","35220412305443000170590007194560816679671581|20220413172054|61.34||KBQJBITqTsL13zK6wZjCZpZJuK6VGIRmi5WUXVlXu5cVJFAesO3jTH/NDGQVXF3iBicA8Cr+bFJX8MWVv9LFftX8E/AbO66GrW5vgIkTUFPsKhRlugKmUbhJo8iXpi7jEGn1ILcuVwUwlVdlxBpGZw3QsG5bpSvyCKAQhH6+GC8X7IwQM5N8cFsTiFRfhB/loJNk5M43KaKzyjG7iSz8JCeq6w2iUhB0D1hE0IZ7y1dcQXmaxte6r0PVikwWLQywpOFzLxrPzaD28OBBP9d21q84JasjjaRd232BMMutJ9CqwfuiOSC8lqRecvkV5fngfF9wGQcFQEpA4RrSL8aSpg==","","0","2022-04-17","13:54:20","{""ec"":""L""}"
"2022-04-17","10:54:24","Horário Padrão de Brasília","QR Code","35220412305443000170590010464820003369710923|20220412172800|4.34||q6xPUfsn0MKaoyA+wIUbTMFGhm727OAATIbiY/ZoZLSUSi+XqriwDR/5CM91BYUhuefDscaj8pR6wTKDhkV227C3M6EjS1KVaC2sy8oklRIrILspEnLEk0aXgrpLFT6Jiva02jdnjdasfxlBAebAbnkMfsK5x/JuSJ/ikZziO92FYjFUx7i/Hq8UvtJ4FIw0KvARn+3+FNGbqpRNweGm2dbNaX4SfxPXTmTdtrR4UexhbwkC/qdeYbvc5pqghF7LIjc9nnN2jPWsfyGEJmkGwn3bQozJ5HOXZdeR6y8Cjrf/DMECXU6CB+3CBP44xu48jME3bc1YUVcWOsiEJk/aZg==","","0","2022-04-17","13:54:24","{""ec"":""L""}"
"2022-04-17","10:54:30","Horário Padrão de Brasília","QR Code","35220412305443000170590010464820003352925727|20220412172733|9.98||WlFjLv4s2DM0lRoJzwQ6dbMN9bMNfhgpJ1DHvQZLL5U4kf/9SuLQn2L91ZzeAvCM8cP6f7eSiPz30C0ESaF4ntMwg51q6Noouyxev3VTws5ca3JSDDYoVme8ghE6fdKIoeGSHzo0E4uHttssRmsgH0CdRJ7nuqNiXhATqHIxshPF56B/NZNTX7XwFefoGbxfP0IuQqWOHzxHuwIltAH0ZrDzzLrYUY9kI9bXyOrfcmDtMQglLPMkONsLEKpW40lm777gkTQrFCNVRw+mMKZs2sORhQCEUm2Av25rV4YU0TJxn5OClfEYRmtiuke/8NfGYPKWT3cqjII87g2l4mB6PA==","","0","2022-04-17","13:54:30",""
"2022-04-17","10:54:36","Horário Padrão de Brasília","QR Code","35220412305443000170590010464820003348321189|20220412172707|11.18||emW66T9lhzVKXcd5ZzdMU1znZgymNzokuIrROVmyS9TVrymDZ5U/W0eRA6gzTb/55G4zV49cSVUKJA820kzK1MmHlEV7A7ZGgQKYm8qjMyw32HOV4cwmGklTywb4kSZJqdDV85C8V9Ksm/PWgrryoQXKZ6FN8VSkT6yPFVSZR1+noYAum55fsh9yJ5LdhHVefGdFjDYR7hZ76HfaMyjKVpQKXtjz8eoR8fbF2hty4W+x/9cNH/xZYMpeR3fdu1GHxJr+iTrmdYq+eyGaa69Zp5iQzsoQlvKb/Z4WMxyLDO85sf/5Xs1fwgE7V/teYVWKWs9HAZ+QveYVgBQtWfKtJQ==","","0","2022-04-17","13:54:36","{""ec"":""L""}"
"2022-04-17","10:54:42","Horário Padrão de Brasília","QR Code","35220412305443000170590010464820003375342442|20220412172923|30.30||kD51aXRVc9HumsmHLMWSfM2UX3IW4vm3ObMi9bxk/B2RixFSORDXirar501PvC549Az1fjKOitfmrSJv7NiEoXgge5SVJpUS9gQl5bCdd4nN/6k5cGmw6h4JIPauRujyVZaaRI4qZDuAt/CxGs0suC/sNdPpFteeNOABkAlj8u4mctBPBmS11Mk9caup8USWiWIAmCrA53alS/7oRF9DH4zYVa8I7bQnO37QEOGMPOZccZl+1WaFooMau8o51chTIz5DssmUqOUJdwIeF6V2tvuv8Mvso+fjhcswk68E4Tc4DYLqGaLvLc74u1ytm9oJ4UFwf+V6WIx4mKTjaERoVg==","","0","2022-04-17","13:54:42",""
